,0,1,2,3,4
0,1.0,0.018442137859281952,1.457939087784957e-07,0.22408953096368142,1.0
1,0.018442137859281952,1.0,0.12423300793520539,1.0,0.00263925446810664
2,1.457939087784957e-07,0.12423300793520539,1.0,0.038130624448487055,3.5698209737397767e-11
3,0.22408953096368142,1.0,0.038130624448487055,1.0,0.1018311535817707
4,1.0,0.00263925446810664,3.5698209737397767e-11,0.1018311535817707,1.0
